0.026579,-0.019678,0.001318,0.074105,-0.100435,-0.028851,0.040543,0.039438,0.052855,-0.050353,-0.001955,-0.012189,0.033376,-0.089321,0.047539,0.049875,0.055353,0.031361,0.041160,0.033935,0.049519,0.014995,0.049324,-0.032469,0.035703,0.058357,0.003600,0.089213,0.002264,-0.014010,-0.023559,0.032015,-0.011788,-0.033742,-0.012002,0.157695,-0.006087,-0.003823,-0.023882,0.058771,0.026532,-0.018286,-0.054939,-0.069547,-0.015481,0.008326,-0.072938,-0.024086,-0.115305,-0.032255,0.084392,0.015822,-0.031080,0.003708,-0.000641,-0.043342,0.052033,-0.041723,-0.073141,0.026135,0.077097,0.011404,-0.073999,-0.076708
-0.036889,0.244928,-0.048551,0.222560,-0.116336,-0.224786,-0.041391,-0.046066,0.173678,-0.019657,0.043532,-0.200033,0.017986,0.011197,-0.055027,-0.081762,-0.043844,0.013425,-0.085764,-0.106535,-0.039972,-0.008781,0.065659,0.053750,0.030788,0.026213,0.015929,-0.043077,-0.031558,-0.157248,-0.080625,0.041275,-0.040273,0.084369,0.118641,-0.006183,-0.034930,-0.154965,0.007619,0.019568,0.155343,-0.045367,-0.035851,-0.278794,-0.038528,0.001911,0.038318,0.104968,0.023580,-0.031857,-0.095054,0.165558,-0.146346,0.068016,-0.225977,-0.043533,-0.147503,-0.046405,0.031567,0.124273,0.138808,-0.047008,0.037361,0.045005
-0.093795,0.168813,0.073413,-0.133265,-0.108325,0.015317,-0.145336,-0.109178,0.044406,-0.272915,0.048868,0.060477,-0.014076,-0.164968,0.029174,-0.034738,-0.140943,0.012678,-0.079362,0.015650,0.101359,-0.055774,0.132406,0.056583,0.276579,0.141496,-0.050783,0.190942,-0.002143,0.041267,-0.226961,-0.010266,-0.050789,0.040247,-0.052031,0.065980,0.074745,-0.331871,0.091494,0.332004,-0.058432,0.104050,-0.074870,0.166063,-0.025997,0.000815,0.038805,0.056027,-0.181699,-0.084972,0.096301,0.196875,-0.099827,0.173037,0.006999,0.013251,0.063054,-0.106383,-0.205616,0.007951,0.111233,-0.144316,0.011230,-0.044830
0.072622,-0.104841,0.051528,-0.153699,0.157551,0.093644,-0.023599,-0.041697,-0.069829,0.143259,-0.028705,-0.179947,-0.068274,0.100554,-0.023526,-0.033753,-0.075937,-0.071986,0.014119,-0.000357,0.046051,0.001514,0.046159,-0.106731,0.018276,-0.036303,0.016264,-0.014323,-0.032918,0.047745,-0.082353,-0.032720,0.071501,-0.006029,0.127378,0.138762,-0.082231,-0.082303,-0.066792,-0.013021,-0.046927,-0.028441,-0.001516,0.120270,0.031784,-0.009116,-0.140263,-0.040951,-0.289041,-0.062455,-0.062424,0.008586,0.138378,-0.130793,-0.072670,0.032435,-0.062271,-0.120036,0.126078,0.012231,-0.108796,0.107997,0.008186,-0.061694
-0.019556,-0.019838,0.228648,0.070631,-0.057892,-0.207039,-0.048081,0.015095,-0.061177,0.236716,-0.007164,-0.296677,-0.023523,-0.108235,-0.112943,-0.088075,0.100442,-0.309021,-0.029721,-0.057118,0.117665,0.009191,0.169866,-0.046307,0.041248,0.231795,-0.027293,-0.181760,-0.002811,0.042307,0.080102,-0.046407,0.114070,0.055458,0.170514,-0.037101,-0.146603,-0.233571,-0.112770,-0.044368,0.066088,-0.059100,-0.016898,0.161825,0.006475,0.020331,-0.161434,0.024940,-0.116099,-0.075309,0.040470,0.022807,0.038154,0.044513,-0.098681,0.068989,-0.073326,-0.122767,0.070432,-0.020012,-0.089276,-0.014388,0.008156,-0.102227
-0.038783,-0.034570,-0.061273,0.020989,0.012370,0.072711,0.083281,0.000988,0.032451,0.033825,0.022344,-0.044204,0.033221,-0.017914,-0.012536,0.249934,-0.069250,-0.078216,-0.037222,-0.029585,-0.003381,0.023774,-0.033466,-0.155821,-0.065365,0.093499,-0.234197,0.060950,0.039194,-0.098948,0.047002,-0.180882,-0.113011,0.063715,0.019244,0.223200,0.124287,0.194628,-0.008564,-0.031990,0.104366,0.020271,-0.039078,-0.039223,-0.002266,0.073498,-0.128218,-0.054024,-0.179291,-0.024283,0.065941,-0.001531,0.053856,-0.029813,-0.045530,-0.021473,-0.080041,-0.078129,0.005753,0.058590,0.176263,-0.012369,-0.062509,-0.103768
-0.060034,0.007921,-0.057085,-0.005690,-0.011714,0.033962,-0.014174,0.072711,0.010209,0.017209,0.012943,0.105067,0.027498,0.027804,0.019891,-0.031286,-0.018557,-0.027694,0.043203,0.021786,0.003747,0.029432,0.015336,0.051288,0.007562,0.039140,0.053735,0.002143,0.013174,0.059797,-0.034245,0.046086,-0.042637,0.041275,0.008006,-0.022347,0.041306,-0.027340,0.050191,0.114576,0.021121,0.009775,0.031938,-0.173198,-0.002724,-0.004017,-0.091381,-0.002599,-0.024139,0.136748,-0.075579,-0.031690,-0.082058,0.116095,0.045630,0.045796,0.012388,0.142498,-0.069367,-0.021549,-0.130057,0.005558,0.004781,0.139440
-0.063490,-0.017399,0.062817,-0.006733,-0.017119,0.034385,-0.071681,-0.062821,-0.056677,-0.114117,0.000818,0.100576,0.007084,-0.052210,-0.055632,-0.123756,0.040147,0.049216,-0.062733,-0.026471,0.120699,0.017725,-0.196858,0.184521,-0.068254,-0.187590,0.039964,-0.000373,-0.042924,-0.008641,0.106306,-0.027199,0.096944,0.132766,-0.091964,-0.045524,-0.121779,-0.040167,0.115565,0.080516,0.134028,0.157429,0.120357,0.135238,-0.017720,-0.013377,-0.182162,0.009745,-0.308404,0.227702,-0.019692,-0.031919,-0.104740,0.213343,-0.042600,-0.102718,-0.025591,0.126342,0.000734,-0.064182,-0.093972,0.026756,0.006937,-0.102669
0.018447,-0.015443,-0.099801,0.133394,0.036426,-0.106820,0.061253,-0.119075,-0.047615,0.025917,0.002492,-0.005554,-0.006472,0.047416,0.118879,-0.102259,-0.075020,-0.108310,0.073203,0.029797,-0.101316,0.088657,-0.229650,0.091284,-0.192165,-0.076903,-0.077380,-0.098091,-0.011113,-0.065054,0.055574,-0.045892,0.024731,0.122431,-0.126137,-0.134121,0.051128,0.053719,0.126633,-0.115982,0.093857,0.090695,0.064879,-0.271064,-0.006903,0.026243,-0.096267,-0.063553,-0.000731,0.162968,-0.050111,-0.029121,0.004046,-0.069781,-0.029159,0.016261,-0.126725,0.011007,-0.066974,-0.015568,0.115045,0.136227,0.139520,-0.109356
0.069015,0.013089,0.001712,0.075005,-0.138302,0.075706,-0.020311,0.204815,0.113681,0.029642,-0.043714,0.023244,0.029303,0.017945,-0.251686,0.132705,0.103688,0.217665,-0.207815,-0.133690,-0.040642,-0.008795,0.031545,0.023880,-0.045594,-0.262148,0.158476,-0.046622,-0.125402,-0.071634,-0.043282,0.024183,0.071496,-0.003356,0.384634,0.240109,-0.357620,0.070721,-0.073198,-0.112350,0.125833,0.055718,0.087577,-0.143868,-0.023219,-0.093986,-0.183262,0.051873,-0.106151,0.025658,-0.069167,0.094128,-0.072055,0.086272,-0.251810,-0.286081,-0.017464,0.138564,0.310377,0.117690,-0.003539,0.079911,-0.205070,-0.033467
