0.034227,0.125208,-0.046564,-0.031972,-0.094880,-0.043784,0.000957,-0.027123,-0.114252,0.149017,-0.026032,-0.041477,0.031504,0.025665,0.038720,0.085459,-0.253295,0.034314,0.054364,0.128251,0.037510,0.002728,0.016698,0.010670,-0.014522,0.114777,-0.008665,0.023917,0.120499,0.074970,0.007875,0.091360,-0.060015,-0.109736,-0.127547,0.013936,-0.042401,-0.096347,-0.001154,0.052072,-0.040802,0.009473,-0.126409,-0.073427,-0.023293,0.083190,0.047078,0.048156,-0.155435,0.079669,-0.133502,0.052579,-0.084937,0.088381,0.039948,0.002335,0.127292,-0.101762,-0.067549,0.038310,0.095750,-0.010947,0.138075,-0.019123
-0.018361,-0.113065,0.016941,-0.042129,0.145020,0.081352,-0.029272,0.066463,0.130862,-0.087863,0.144828,-0.045267,-0.051214,0.110131,-0.122991,-0.162837,0.091610,0.038979,-0.009503,-0.105162,0.014596,-0.012923,0.015620,-0.038711,-0.022741,0.246539,0.050052,0.248705,-0.127706,-0.015854,-0.018693,-0.057304,0.059660,-0.063255,-0.013809,0.006010,0.006859,0.007909,0.047669,0.067465,-0.008602,-0.032525,-0.057863,-0.081185,0.005438,-0.184829,0.014217,-0.032834,0.044107,-0.009596,0.072758,-0.016369,0.063487,-0.129177,-0.081397,0.010045,0.138265,-0.067471,0.041759,-0.034917,-0.062125,0.014034,0.033864,0.000870
-0.018822,-0.001327,0.108010,0.068766,-0.013928,-0.076597,0.095532,0.088000,-0.144485,0.094165,0.037634,0.018858,-0.022383,-0.052065,-0.033803,-0.003366,0.091133,-0.192197,0.047704,-0.055300,0.021072,0.028190,0.047134,-0.054288,0.019380,-0.108401,-0.033091,-0.338400,-0.012509,-0.025188,-0.052837,-0.109922,0.072601,-0.052450,-0.061108,-0.025053,0.002159,0.051086,0.058246,0.021848,0.013633,-0.034702,0.138619,-0.020673,0.004192,0.130809,0.073198,-0.006546,0.041302,0.037924,-0.251931,-0.020242,-0.036625,-0.027092,-0.085877,-0.069188,-0.073715,-0.011637,0.103132,-0.030946,-0.012243,-0.056159,-0.177565,0.059181
0.035670,-0.042537,-0.040501,0.051354,0.089280,0.077912,0.040870,-0.010633,0.057764,-0.096507,-0.102927,-0.100914,0.038452,0.062094,0.080502,0.001972,-0.011280,-0.020291,0.059086,-0.029641,0.025053,-0.062122,0.044417,-0.007980,-0.043082,0.050585,-0.023675,0.054581,-0.012764,0.042881,-0.036492,0.124688,-0.167721,-0.007896,0.041961,-0.062817,0.066939,0.051201,0.004324,-0.010046,-0.041694,-0.038877,0.078534,0.021085,0.003221,-0.015596,0.015497,-0.051755,-0.098500,-0.007419,0.106714,-0.031751,0.001475,-0.025612,-0.005626,0.032483,-0.005254,0.107602,-0.191910,-0.069368,-0.007172,0.001450,0.079256,0.032459
0.053065,-0.097184,0.102427,-0.020797,-0.067628,-0.111333,-0.026004,-0.031376,0.068060,0.156925,-0.009250,0.033177,0.015946,0.168451,0.047897,0.021210,-0.113218,0.024415,-0.003143,0.150283,0.022024,-0.029444,0.025323,0.060213,-0.045455,0.030500,0.032448,0.024570,-0.007366,-0.065989,0.058071,-0.054101,0.240522,-0.155827,-0.019050,0.097883,-0.213462,-0.047184,-0.035740,-0.052030,0.055718,0.042260,0.007787,-0.048848,0.032125,-0.012281,-0.123760,0.021816,-0.062343,0.018984,0.066752,-0.011703,0.012667,0.028310,-0.093366,-0.007522,0.086543,0.081871,-0.034978,0.108375,0.047250,-0.026042,-0.055351,-0.005376
-0.043701,-0.077945,-0.214189,-0.011665,-0.003810,0.071306,-0.058447,-0.050663,0.118353,-0.152357,0.096573,0.028008,-0.058840,-0.150992,-0.088340,0.125198,0.044509,0.087103,-0.051870,-0.050313,0.037209,0.007640,-0.002908,0.009884,-0.013997,-0.056816,0.066768,-0.036127,0.161067,0.255779,0.056381,0.048356,-0.071992,0.038430,-0.028485,0.034378,0.065904,0.014959,-0.064525,-0.070691,0.017076,0.061062,-0.146765,-0.024712,0.017472,-0.082231,-0.141357,-0.058867,0.020673,-0.083556,0.145632,-0.111935,0.017952,0.028466,0.016768,-0.015580,-0.137563,-0.019169,0.167385,-0.189854,-0.065627,-0.060718,-0.100062,0.032310
-0.047278,-0.086527,0.064951,0.051767,0.089594,-0.045527,-0.011677,0.087777,-0.123364,-0.008900,-0.036314,-0.048363,-0.018680,0.029983,-0.071443,-0.086224,0.197972,-0.096208,0.084400,0.137228,0.032565,-0.089371,0.033505,0.009578,0.004830,0.087830,0.081462,-0.024744,-0.189439,-0.260684,-0.007706,-0.065902,0.109092,-0.037883,0.051111,0.072076,0.032104,0.040679,0.099350,-0.014929,-0.034679,0.029673,0.145703,-0.019477,0.007232,0.101201,0.071631,0.021842,-0.083140,0.108078,0.011365,0.055823,-0.026508,0.106080,0.102387,-0.059027,-0.001861,0.074201,0.002599,0.119478,-0.042276,-0.040557,-0.002616,0.040705
0.037747,-0.096029,-0.075357,0.114814,0.074630,0.045438,-0.011514,-0.143727,-0.052824,0.003573,-0.076628,-0.015721,-0.040103,-0.166039,0.036340,-0.011526,0.058972,0.047578,0.023078,0.066521,-0.008021,0.008733,0.099057,-0.060031,0.010233,-0.139685,-0.022714,-0.123275,-0.030509,0.005141,-0.043038,-0.037596,0.059125,0.089592,0.126861,-0.047711,0.153553,0.077211,0.043454,-0.056122,0.085040,0.214532,0.245867,0.183831,0.011787,-0.015228,-0.151005,-0.017773,0.031612,-0.030559,-0.027511,0.023063,-0.054270,-0.205106,0.007940,-0.015607,-0.024466,0.021405,-0.102781,-0.074715,-0.068188,-0.090002,-0.027715,0.050290
0.034849,0.043814,0.011556,-0.064194,-0.074272,0.005399,0.035883,-0.027174,0.034115,0.009681,-0.171437,0.011896,0.066064,-0.053491,0.060968,-0.002811,-0.119535,-0.053000,0.092777,0.036571,0.030959,0.023450,0.023647,-0.029625,0.096888,-0.063792,0.010297,0.087028,0.006690,-0.013143,0.044336,0.132175,-0.132404,-0.018537,-0.009716,0.009189,-0.042764,-0.090079,0.057081,-0.060046,-0.021999,-0.079229,0.029090,0.078293,-0.074963,0.083399,0.046896,0.013337,0.030975,-0.092484,0.034069,-0.109709,0.003400,0.137821,-0.080532,0.077704,-0.038531,0.070654,0.195479,-0.110359,0.041683,-0.041805,0.014148,-0.043299
-0.009953,0.165255,0.039150,0.016945,-0.010902,-0.083746,-0.028548,-0.003263,-0.053528,-0.122997,-0.049199,0.006550,0.080637,-0.074275,0.034928,0.240272,0.023552,-0.080903,-0.023642,0.070921,0.029697,-0.012699,0.000399,-0.045900,0.032976,-0.164250,0.089271,-0.240948,0.062450,0.036977,0.058470,0.074905,-0.108680,-0.036041,0.014207,0.048677,-0.125891,-0.156923,-0.083926,0.071222,0.108309,0.010264,-0.072585,-0.052746,0.004771,-0.023424,-0.068170,0.076315,-0.119646,-0.035087,0.053431,0.003076,0.049278,0.145991,0.002977,0.103738,-0.161497,-0.005149,-0.085375,0.067273,0.061571,-0.051879,-0.015294,0.000785
